Authors,Title,Year,Source title,Cited by,Link,Affiliations,Authors with affiliations,Abstract
"Tosar J.P., Brañas G., Laíz J.",Electrochemical DNA hybridization sensors applied to real and complex biological samples,2010,Biosensors and Bioelectronics,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649752323&doi=10.1016%2fj.bios.2010.08.053&partnerID=40&md5=b395de4fc6d3f2f7153fb4bc11472fad,"Analytical Biochemistry Unit of the Nuclear Research Center, Faculty of Science, Universidad de la República, Montevideo, Uruguay","Tosar, J.P., Analytical Biochemistry Unit of the Nuclear Research Center, Faculty of Science, Universidad de la República, Montevideo, Uruguay; Brañas, G., Analytical Biochemistry Unit of the Nuclear Research Center, Faculty of Science, Universidad de la República, Montevideo, Uruguay; Laíz, J., Analytical Biochemistry Unit of the Nuclear Research Center, Faculty of Science, Universidad de la República, Montevideo, Uruguay","DNA hybridization biosensors, also known as genosensors, are analytical devices for the detection of specific DNA "" target"" sequences in solution, upon hybridization of the targets with complementary "" probes"" immobilized on a solid substrate. Electrochemical genosensors hold great promise to serve as devices suitable for point-of-care diagnostics and multiplexed platforms for fast, simple and inexpensive nucleic acids analysis. Although a lot of progress has been made in the past few years, the performance of genosensors in complex biological samples has been assayed in only a small fraction of published research articles. This review covers such a group of reports, from the year 2000 onwards. Special attention is played in the nature and complexity of the samples and in the way matrix effects were treated and specificity controls were performed. © 2010 Elsevier B.V."
"Corbella E., Cozzolino D.",Classification of the floral origin of Uruguayan honeys by chemical and physical characteristics combined with chemometrics,2006,LWT - Food Science and Technology,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33344455412&doi=10.1016%2fj.lwt.2005.03.011&partnerID=40&md5=a71db0b89c4dfc3f0015042756047686,"Instituto Nacional de Investigación Agropecuaria, Estación Experimental INIA la Estanzuela, INIA Uruguay, Ruta 50-km 12, Colonia, Uruguay; Australian Wine Research Institute, Waite Road, Glen Osmond, Adelaide, SA 5064, Australia","Corbella, E., Instituto Nacional de Investigación Agropecuaria, Estación Experimental INIA la Estanzuela, INIA Uruguay, Ruta 50-km 12, Colonia, Uruguay; Cozzolino, D., Instituto Nacional de Investigación Agropecuaria, Estación Experimental INIA la Estanzuela, INIA Uruguay, Ruta 50-km 12, Colonia, Uruguay, Australian Wine Research Institute, Waite Road, Glen Osmond, Adelaide, SA 5064, Australia","This study reports both the chemical and physical characterization of honey samples produced in Uruguay and the classification of honeys by floral origin using chemometrics. Moisture (M), pH, electric conductivity (EC), hydroxymethyl-2-furaldehyde and colour composition were analysed. As well as composition, classification of honey samples from different floral origins namely pasture (n=6), Eucalyptus spp. (n=6), Citrus spp. (n=5), Baccharis spp. (n=5), multifloral (n=2) and others (n=6) was attempted using principal component analysis and linear discriminant analysis. All the honey samples were found to meet the international specifications for the chemical parameters evaluated. The EC, M and pH were the variables that explain the classification of honey samples according to floral origin. More than 80% of the samples belonging to pasture, Citrus spp. and Baccharis spp. honeys were correctly classified according to its floral origin. Further studies are needed in order to investigate the effect of other floral and geographical (region) to provide a robust model to classify honey samples. © 2005 Swiss Society of Food Science and Technology. Published by Elsevier Ltd. All rights reserved."
"Velluti A., Marín S., Bettucci L., Ramos A.J., Sanchis V.","The effect of fungal competition on colonization of maize grain by Fusarium moniliforme, F. proliferatum and F. graminearum and on fumonisin B1 and zearalenone formation",2000,International Journal of Food Microbiology,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034713921&doi=10.1016%2fS0168-1605%2800%2900289-0&partnerID=40&md5=a8015bd6dbf88b332fdcc1f5182712f9,"Laboratory of Mycology, Fac. Sci., Fac. Eng., Univ. Rep. O., Montevideo, Uruguay; Food Technolology Departament, Univ. Lleida, CeRTA, Rovira R., Lleida, Spain","Velluti, A., Laboratory of Mycology, Fac. Sci., Fac. Eng., Univ. Rep. O., Montevideo, Uruguay; Marín, S., Food Technolology Departament, Univ. Lleida, CeRTA, Rovira R., Lleida, Spain; Bettucci, L., Laboratory of Mycology, Fac. Sci., Fac. Eng., Univ. Rep. O., Montevideo, Uruguay; Ramos, A.J., Food Technolology Departament, Univ. Lleida, CeRTA, Rovira R., Lleida, Spain; Sanchis, V., Food Technolology Departament, Univ. Lleida, CeRTA, Rovira R., Lleida, Spain","The effect of water activity (0.98, 0.95, 0.93) and temperature (15, 25°C) on fungal growth and toxin production from interactions between isolates of Fusarium moniliforme and F. proliferatum producing fumonisin, and an isolate of F. graminearum producing zearalenone, incubated at the same time on irradiated maize grains were determined in vitro. Populations (CFUs) of F. moniliforme and F. proliferatum were reduced to a greater or lesser extent by the presence of F. graminearum under all conditions tested, while that the presence of F. moniliforme or F. proliferatum had a minor inhibitory effect on fungal populations of F. graminearum. Fumonisin B1 production by F. proliferatum was inhibited under all conditions tested, while fumonisin B1 production by F. moniliforme was inhibited at 15°C and enhanced at 25°C in the presence of F. graminearum. The level of zearalenone was not significantly modified in the presence of F. moniliforme and F. proliferatum under the conditions tested. (C) 2000 Elsevier Science B.V."
"Guerguerian G., Elhordoy F., Pereyra C.J., Marotti R.E., Martín F., Leinen D., Ramos-Barrado J.R., Dalchiele E.A.",ZnO nanorod/CdS nanocrystal core/shell-type heterostructures for solar cell applications,2011,Nanotechnology,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455167161&doi=10.1088%2f0957-4484%2f22%2f50%2f505401&partnerID=40&md5=ba8529520adb88ffd6e6f3d496e79e51,"Instituto de Física, CINQUIFIMA, Facultad de Ingeniería, Julio Herrera y Reissig 565, C.C. 30, 11000 Montevideo, Uruguay; Laboratorio de Materiales y Superficie (Unidad Asociada Al CSIC), Departamentos de Física Aplicada and Ingeniería Química, Universidad de Málaga, E29071 Málaga, Spain","Guerguerian, G., Instituto de Física, CINQUIFIMA, Facultad de Ingeniería, Julio Herrera y Reissig 565, C.C. 30, 11000 Montevideo, Uruguay; Elhordoy, F., Instituto de Física, CINQUIFIMA, Facultad de Ingeniería, Julio Herrera y Reissig 565, C.C. 30, 11000 Montevideo, Uruguay; Pereyra, C.J., Instituto de Física, CINQUIFIMA, Facultad de Ingeniería, Julio Herrera y Reissig 565, C.C. 30, 11000 Montevideo, Uruguay; Marotti, R.E., Instituto de Física, CINQUIFIMA, Facultad de Ingeniería, Julio Herrera y Reissig 565, C.C. 30, 11000 Montevideo, Uruguay; Martín, F., Laboratorio de Materiales y Superficie (Unidad Asociada Al CSIC), Departamentos de Física Aplicada and Ingeniería Química, Universidad de Málaga, E29071 Málaga, Spain; Leinen, D., Laboratorio de Materiales y Superficie (Unidad Asociada Al CSIC), Departamentos de Física Aplicada and Ingeniería Química, Universidad de Málaga, E29071 Málaga, Spain; Ramos-Barrado, J.R., Laboratorio de Materiales y Superficie (Unidad Asociada Al CSIC), Departamentos de Física Aplicada and Ingeniería Química, Universidad de Málaga, E29071 Málaga, Spain; Dalchiele, E.A., Instituto de Física, CINQUIFIMA, Facultad de Ingeniería, Julio Herrera y Reissig 565, C.C. 30, 11000 Montevideo, Uruguay","ZnO/CdS core/shell nanorod arrays were fabricated by a two-step method. Single-crystalline ZnO nanorod arrays were first electrochemically grown on SnO2:F (FTO) glass substrates. Then, CdS nanocrystals were deposited onto the ZnO nanorods, using the successive ion layer adsorption and reaction (SILAR) technique, to form core/shell nanocable architectures. Structural, morphological and optical properties of the nanorod heterojunctions were investigated. The results indicate that CdS single-crystalline domains with a mean diameter of about 7nm are uniformly and conformally covered on the surface of the single-crystalline ZnO nanorods. ZnO absorption with a bandgap energy value of 3.30 ± 0.02eV is present in all optical transmittance spectra. Another absorption edge close to 500nm corresponding to CdS with bandgap energy values between 2.43 and 2.59eV is observed. The dispersion in this value may originate in quantum confinement inside the nanocrystalline material. The appearance of both edges corresponds with the separation of ZnO and CdS phases and reveals the absorption increase due to CdS sensitizer. The photovoltaic performance of the resulting ZnO/CdS core/shell nanorod arrays has been investigated as solar cell photoanodes in a photoelectrochemical cell under white illumination. In comparison with bare ZnO nanorod arrays, a 13-fold enhancement in photoactivity was observed using the ZnO/CdS coaxial heterostructures. © 2011 IOP Publishing Ltd."
"Giusto A., Paganini F.",Robust synthesis of feedforward compensators,1999,IEEE Transactions on Automatic Control,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033350074&doi=10.1109%2f9.780425&partnerID=40&md5=35a44174b8ee8e04075c89ba60dd0369,"IIE, Facultad de Ingeniería, Universidad de la Republica, CP 11300, Montevideo, Uruguay; Electrical Engineering Department, UCLA, Los Angeles, CA 90095-1594, United States","Giusto, A., IIE, Facultad de Ingeniería, Universidad de la Republica, CP 11300, Montevideo, Uruguay; Paganini, F., Electrical Engineering Department, UCLA, Los Angeles, CA 90095-1594, United States","The design of a feedforward compensator for robust H∞ or H2 performance under structured uncertainty is considered. For linear time-invariant uncertainty, a convex method based on linear matrix inequalities (LMI's) across the frequency variable is given. For nonlinear or time-varying perturbations and H∞ performance, the design problem is reduced exactly to a state-space LMI, and extensions to H2 performance are discussed. An example illustrates the application of these techniques to two-degree-of-freedom control design."
Rodríguez De Sensale G.,Effect of rice-husk ash on durability of cementitious materials,2010,Cement and Concrete Composites,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956338458&doi=10.1016%2fj.cemconcomp.2010.07.008&partnerID=40&md5=57c1591c6fae2c6def4013f496d5920c,"Instituto de la Construcción, Instituto de Ensayo de Materiales, Universidad de la República, Hugo Prato 2314, Montevideo, Uruguay","Rodríguez De Sensale, G., Instituto de la Construcción, Instituto de Ensayo de Materiales, Universidad de la República, Hugo Prato 2314, Montevideo, Uruguay","In this paper the effects of partial replacements of Portland cement by rice-husk ash (RHA) on the durability of conventional and high performance cementitious materials are investigated. Different percentages of RHA replacement levels, two RHAs (amorphous and partially crystalline optimized by dry-milling) and several water-cementitious materials ratio are studied. The following durability aspects were tested: air permeability, chloride ion penetration, alkali-silica expansion, sulfate and acid resistance. The results were compared with those of cementitious materials without RHA. It is concluded from the tested properties that the incorporation of both RHAs in concretes show different behaviors for air permeability and chloride ion penetration depending on the water/cementitious materials ratio used; in mortars, it reduces the mass loss of specimens exposed to hydrochloric acid solution and decreases the expansion due to sulfate attack and the alkali-silica reaction. The results of durability aspects due to physical or pozzolanic effects after the addition of both RHAs, and its chemical composition, in general indicate an enhanced performance, proving the feasibility of its rational utilization as a supplementary cementing material. © 2010 Elsevier Ltd. All rights reserved."
"Schrebler R., Bello K., Vera F., Cury P., Muñoz E., Del Río R., Gómez Meier H., Córdova R., Dalchiele E.A.",An electrochemical deposition route for obtaining α-Fe 2O3 thin films,2006,Electrochemical and Solid-State Letters,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646873773&doi=10.1149%2f1.2200141&partnerID=40&md5=31df1c400eadf0a1749838b709ec863a,"Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Instituto de Física, Facultad de Ingeniería, 11000 Montevideo, Uruguay","Schrebler, R., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Bello, K., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Vera, F., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Cury, P., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Muñoz, E., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Del Río, R., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Gómez Meier, H., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Córdova, R., Instituto de Química, Facultad de Ciencias, Pontificia Universidad Católica de Valparaíso, Valparaíso, Chile; Dalchiele, E.A., Instituto de Física, Facultad de Ingeniería, 11000 Montevideo, Uruguay","Electrochemical deposition of hematite (α- Fe2 O3) thin films was investigated on SnO2: F covered glass substrates. A new electrochemical method to obtain hematite thin films through a potential cycling procedure in an aqueous solution of Fe(III)+KF+ H2 O2 at room temperature is presented. The electrodeposited iron oxide thin films submitted to an annealing treatment showed a good quality and crystallinity. X-ray diffraction analysis confirmed the presence of the rhombohedrally centered hexagonal structure: α- Fe2 O3, hematite, as the sole crystalline phase. A bandgap energy of ca. 2.0 eV was measured for these films. © 2006 The Electrochemical Society."
"Rodriguez-Emmenegger C., Avramenko O.A., Brynda E., Skvor J., Alles A.B.",Poly(HEMA) brushes emerging as a new platform for direct detection of food pathogen in milk samples,2011,Biosensors and Bioelectronics,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959262845&doi=10.1016%2fj.bios.2011.05.021&partnerID=40&md5=77138454f9a4fe3306739c20aadba5de,"Institute of Macromolecular Chemistry, Academy of Sciences of the Czech Republic. v.v.i., Czech Republic; College of Engineering, Universidad de la Republica, Uruguay; Charles University in Prague, 1st Faculty of Medicine, Institute of Biophysics and Informatics, Czech Republic","Rodriguez-Emmenegger, C., Institute of Macromolecular Chemistry, Academy of Sciences of the Czech Republic. v.v.i., Czech Republic, College of Engineering, Universidad de la Republica, Uruguay; Avramenko, O.A., Institute of Macromolecular Chemistry, Academy of Sciences of the Czech Republic. v.v.i., Czech Republic; Brynda, E., Institute of Macromolecular Chemistry, Academy of Sciences of the Czech Republic. v.v.i., Czech Republic; Skvor, J., Charles University in Prague, 1st Faculty of Medicine, Institute of Biophysics and Informatics, Czech Republic; Alles, A.B., College of Engineering, Universidad de la Republica, Uruguay","Surface plasmon resonance (SPR) biosensors capable of in real time detection of Cronobacter at concentrations down to 10 6cellsmL -1 in samples of consumer fresh-whole fat milk, powder whole-fat milk preparation, and powder infant formulation were developed for the first time. Antibodies against Cronobacter were covalently attached onto polymer brushes of poly(2-hydroxyethyl methacrylate) (poly(HEMA)) grafted from the SPR chip surface. The lowest detection limit, 10 4cellsmL -1, was achieved in phosphate buffered saline (pH 7.4) with sensors prepared by covalent immobilization of the same antibodies onto a self assembled monolayer (SAM) of hexa(ethylene glycol) undecanethiol (EG 6). However, when the EG 6 based sensors were challenged with milk samples the non-specific response due to the deposition of non-targeted compounds from the milk samples was much higher than the specific response to Cronobacter hampering the detection in milk. Similar interfering fouling was observed on antifouling polymer brushes of hydroxy-capped oligoethylene glycol methacrylate and even a 10 times higher fouling was observed on the widely used SAM of mixed hydroxy- and carboxy-terminated alkanethiols. Only poly(HEMA) brushes totally suppressed the fouling from milk samples. The robust well-controlled surface initiated atom transfer radical polymerization of HEMA allowed the preparation of highly dense brushes with a minimal thickness so that the capture of antigens by the antibodies immobilized on the brush layer could take place close to the gold SPR surface to provide a stronger optical response while the fouling was still suppressed. A minimum thickness of 19. nm of poly(HEMA) brush layer was necessary to suppress completely non-specific sensor response to fouling from milk. © 2011 Elsevier B.V."
"Masoller C., Torre M.S.",Influence of optical feedback on the polarization switching of vertical-cavity surface-emitting lasers,2005,IEEE Journal of Quantum Electronics,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17744396741&doi=10.1109%2fJQE.2005.843923&partnerID=40&md5=070b9f2406d1d1456c9c3c71ed517fdc,"Dept. de Fisica/Enginyeria Nuclear, Univ. Politecnica de Catalunya, E-08222 Terrassa, Spain; Instituto de Física, Facultad de Ciencias, Universidad de la República, Montevideo 11400, Uruguay; Instituto de Fisica Arroyo Seco, Univ. Nac. Ctro. Prov. Buenos Aires, 7000 Tandil, Argentina","Masoller, C., Dept. de Fisica/Enginyeria Nuclear, Univ. Politecnica de Catalunya, E-08222 Terrassa, Spain, Instituto de Física, Facultad de Ciencias, Universidad de la República, Montevideo 11400, Uruguay; Torre, M.S., Instituto de Fisica Arroyo Seco, Univ. Nac. Ctro. Prov. Buenos Aires, 7000 Tandil, Argentina",We study theoretically the effect of isotropic and polarization-selective optical feedback on the polarization switching of vertical-cavity surface-emitting lasers. We use the framework of the spin-flip model that takes into account the spin degree of freedom of carriers in the semiconductor quantum well. We analyze the polarization switching dynamics for different values of the spin relaxation rate and find a good agreement with recent experimental results [5]. We also study the influence of the external cavity length and find different dynamical behaviors for short and long external cavities. © 2005 IEEE.
"Turi L., Dannenberg J.J., Rama J., Ventura O.N.",Molecular orbital study of the structures of hydroxamic acids,1992,Journal of Physical Chemistry,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000316265&partnerID=40&md5=a27b7bfd9b948ca32945288110b4f2d8,"Department of Chemistry, City University of New York - Hunter College, Graduate School, 695 Park Ave., New York, NY 10021, United States; Instituto de Química, Facultad de Ciencios, Cátedra de Química Cuántica, Gral. Flores 2124, C.C. 1157, 11800 Montevideo, Uruguay","Turi, L., Department of Chemistry, City University of New York - Hunter College, Graduate School, 695 Park Ave., New York, NY 10021, United States; Dannenberg, J.J., Department of Chemistry, City University of New York - Hunter College, Graduate School, 695 Park Ave., New York, NY 10021, United States; Rama, J., Instituto de Química, Facultad de Ciencios, Cátedra de Química Cuántica, Gral. Flores 2124, C.C. 1157, 11800 Montevideo, Uruguay; Ventura, O.N., Instituto de Química, Facultad de Ciencios, Cátedra de Química Cuántica, Gral. Flores 2124, C.C. 1157, 11800 Montevideo, Uruguay","Semiempirical (AM1 and PM3) and ab initio Hartree-Fock and Moeller-Plesset (MP2) calculations using the 3-21G, 3-21G(d), 6-31G(d,p), 6-311G(d,p) basis sets are reported for the E and Z conformations of both the keto and iminol tautomers of formohydroxamic acid. Semiempirical and Hartree-Fock calculations are also reported for several substituted hydroxamic acids. The HF calculations tend to favor the non-hydrogen-bonding E forms, while the MP2 calculations predict both of the Z forms to be close in energy. AM1 predicts the (Z)-iminol to be the global minimum, while PM3 predicts this to be the least stable structure. The Z-keto structures are predicted to be stabilized upon substitution by methyl, cyano, and phenyl groups by all methods. The results are discussed in terms of electronic effects and known experimental results. © 1992 American Chemical Society."
"Piñeyro P., Viera O.",The economic lot-sizing problem with remanufacturing and one-way substitution,2010,International Journal of Production Economics,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349103481&doi=10.1016%2fj.ijpe.2010.01.007&partnerID=40&md5=cd7d29be2386e7f8900b0256d9d53241,"Instituto de Computación, Facultad de Ingeniería, Universidad de la República, Julio Herrera y Reissig 565, CP 11300, Montevideo, Uruguay","Piñeyro, P., Instituto de Computación, Facultad de Ingeniería, Universidad de la República, Julio Herrera y Reissig 565, CP 11300, Montevideo, Uruguay; Viera, O., Instituto de Computación, Facultad de Ingeniería, Universidad de la República, Julio Herrera y Reissig 565, CP 11300, Montevideo, Uruguay","We investigate a lot-sizing problem with different demand streams for new and remanufactured items, in which the demand for remanufactured items can be also satisfied by new products, but not vice versa. We provide a mathematical model for the problem and demonstrate it is NP-hard, even under particular cost structures. We also show the key role that remanufacturing plays in the problem resolution. With the aim of finding a near optimal solution of the problem, we develop and evaluate a Tabu-Search-based procedure. The numerical experiment carried out confirms the success of the procedure for different cases. © 2010 Elsevier B.V. All rights reserved."
"Cancela H., El Khadiri M.",The recursive variance-reduction simulation algorithm for network reliability evaluation,2003,IEEE Transactions on Reliability,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042173136&doi=10.1109%2fTR.2003.809653&partnerID=40&md5=5b7b150fb264a088572a957a5249ea3c,"Investigacion Operativa, In.Co, Facultad de Ingeniería, 11300 Montevideo, Uruguay; Saint-Nazaire Inst. of Technology, Saint-Nazaire, France","Cancela, H., Investigacion Operativa, In.Co, Facultad de Ingeniería, 11300 Montevideo, Uruguay; El Khadiri, M., Saint-Nazaire Inst. of Technology, Saint-Nazaire, France","This paper proposes a new formulation of the recursive variance-reduction Monte Carlo estimator of the K terminal unreliability parameter of communication systems. This formulation allows significant reduction in the simulation execution time, as demonstrated by experimental results."
